order_item_id,order_id,product_id,quantity,unit_price,discount_amount
7255,3809,2,1,15.91,3.18
7256,3809,12,2,207.76,83.1
7257,3809,3,1,414.71,82.94
7258,3810,45,1,367.04,0.0
7259,3811,29,1,619.47,61.95
7260,3811,49,1,283.23,28.32
7261,3812,34,4,375.85,150.34
7262,3813,1,1,465.94,139.78
7263,3813,45,1,367.04,110.11
7264,3814,10,1,631.18,0.0
7265,3814,42,3,52.69,0.0
7266,3814,34,1,375.85,0.0
7267,3814,19,1,578.53,0.0
7268,3815,30,2,566.48,226.59
7269,3816,10,1,631.18,0.0
7270,3816,5,1,421.71,0.0
7271,3817,40,2,11.32,0.0
7272,3818,24,1,625.05,93.76
7273,3818,36,2,127.23,38.17
7274,3819,28,1,560.0,112.0
7275,3820,41,1,582.42,87.36
7276,3820,5,3,421.71,189.77
7277,3821,11,1,792.78,118.92
7278,3822,1,1,465.94,93.19
7279,3822,40,1,11.32,2.26
7280,3823,10,1,631.18,0.0
7281,3823,50,1,537.63,0.0
7282,3823,36,1,127.23,0.0
7283,3824,23,1,365.58,73.12
7284,3824,44,1,375.48,75.1
7285,3825,41,1,582.42,0.0
7286,3825,28,1,560.0,0.0
7287,3825,18,1,563.05,0.0
7288,3825,25,1,670.68,0.0
7289,3826,46,1,500.59,0.0
7290,3826,19,2,578.53,0.0
7291,3827,45,1,367.04,36.7
7292,3827,42,2,52.69,10.54
7293,3827,41,1,582.42,58.24
7294,3827,28,1,560.0,56.0
7295,3828,43,1,34.39,10.32
7296,3828,6,1,91.52,27.46
7297,3828,27,1,707.76,212.33
7298,3829,39,1,22.96,3.44
7299,3830,11,4,792.78,634.22
7300,3830,28,1,560.0,112.0
7301,3830,38,1,625.69,125.14
7302,3831,49,1,283.23,42.48
7303,3831,15,1,645.47,96.82
7304,3831,33,1,564.13,84.62
7305,3832,21,1,223.49,0.0
7306,3832,42,2,52.69,0.0
7307,3833,4,1,600.54,180.16
7308,3834,42,1,52.69,10.54
7309,3835,44,1,375.48,37.55
7310,3836,30,1,566.48,0.0
7311,3837,17,1,537.5,107.5
7312,3838,50,1,537.63,53.76
7313,3838,17,3,537.5,161.25
7314,3839,4,1,600.54,120.11
7315,3839,44,1,375.48,75.1
7316,3839,14,1,796.41,159.28
7317,3840,47,1,574.13,114.83
7318,3841,38,1,625.69,62.57
7319,3841,23,1,365.58,36.56
7320,3841,1,1,465.94,46.59
7321,3841,49,1,283.23,28.32
7322,3842,18,1,563.05,84.46
7323,3842,13,1,779.74,116.96
7324,3843,17,1,537.5,53.75
7325,3844,20,1,270.47,0.0
7326,3844,35,1,562.97,0.0
7327,3844,49,1,283.23,0.0
7328,3844,37,1,255.27,0.0
7329,3845,43,1,34.39,10.32
7330,3846,8,1,785.96,235.79
7331,3846,46,1,500.59,150.18
7332,3846,31,1,362.11,108.63
7333,3846,33,1,564.13,169.24
7334,3847,1,3,465.94,419.35
7335,3847,44,1,375.48,112.64
7336,3847,40,1,11.32,3.4
7337,3848,19,1,578.53,173.56
7338,3848,38,1,625.69,187.71
7339,3848,12,1,207.76,62.33
7340,3849,31,1,362.11,0.0
7341,3849,24,1,625.05,0.0
7342,3850,7,1,607.15,0.0
7343,3851,5,1,421.71,63.26
7344,3851,2,1,15.91,2.39
7345,3851,21,1,223.49,33.52
7346,3852,30,1,566.48,84.97
7347,3853,7,1,607.15,182.14
7348,3853,30,2,566.48,339.89
7349,3853,49,1,283.23,84.97
7350,3854,39,1,22.96,0.0
7351,3855,14,1,796.41,119.46
7352,3856,11,1,792.78,237.83
7353,3857,15,1,645.47,129.09
7354,3858,46,1,500.59,100.12
7355,3858,12,1,207.76,41.55
7356,3859,38,1,625.69,187.71
7357,3860,49,1,283.23,84.97
7358,3860,41,1,582.42,174.73
7359,3860,17,2,537.5,322.5
7360,3861,16,1,123.03,0.0
7361,3862,4,1,600.54,0.0
7362,3863,20,2,270.47,0.0
7363,3864,35,1,562.97,84.45
7364,3864,7,1,607.15,91.07
7365,3864,28,2,560.0,168.0
7366,3865,50,1,537.63,161.29
7367,3865,32,2,41.85,25.11
7368,3866,24,1,625.05,62.5
7369,3866,45,1,367.04,36.7
7370,3866,42,1,52.69,5.27
7371,3867,50,1,537.63,53.76
7372,3867,38,1,625.69,62.57
7373,3868,31,1,362.11,72.42
7374,3869,4,1,600.54,60.05
7375,3870,41,1,582.42,87.36
7376,3871,42,1,52.69,0.0
7377,3872,27,1,707.76,212.33
7378,3872,32,3,41.85,37.66
7379,3873,18,1,563.05,0.0
7380,3874,27,1,707.76,141.55
7381,3874,25,1,670.68,134.14
7382,3874,15,1,645.47,129.09
7383,3875,23,1,365.58,36.56
7384,3876,9,3,68.23,40.94
7385,3877,44,1,375.48,112.64
7386,3878,40,2,11.32,4.53
7387,3879,35,1,562.97,0.0
7388,3879,23,1,365.58,0.0
7389,3879,42,1,52.69,0.0
7390,3879,45,1,367.04,0.0
7391,3879,8,2,785.96,0.0
7392,3880,2,1,15.91,0.0
7393,3880,8,1,785.96,0.0
7394,3881,48,1,211.59,63.48
7395,3881,7,1,607.15,182.14
7396,3881,36,1,127.23,38.17
7397,3882,31,1,362.11,0.0
7398,3882,24,1,625.05,0.0
7399,3883,4,1,600.54,60.05
7400,3883,35,1,562.97,56.3
7401,3883,41,1,582.42,58.24
7402,3884,14,1,796.41,238.92
7403,3885,26,1,584.12,175.24
7404,3886,18,1,563.05,84.46
7405,3886,29,1,619.47,92.92
7406,3887,12,1,207.76,20.78
7407,3887,23,1,365.58,36.56
7408,3888,6,3,91.52,41.18
7409,3888,37,1,255.27,38.29
7410,3889,47,1,574.13,0.0
7411,3890,44,1,375.48,112.64
7412,3891,33,4,564.13,0.0
7413,3891,5,2,421.71,0.0
7414,3892,48,1,211.59,42.32
7415,3893,29,1,619.47,123.89
7416,3893,37,1,255.27,51.05
7417,3893,6,1,91.52,18.3
7418,3893,25,1,670.68,134.14
7419,3894,35,1,562.97,56.3
7420,3895,40,3,11.32,0.0
7421,3896,12,1,207.76,62.33
7422,3896,26,1,584.12,175.24
7423,3896,8,1,785.96,235.79
7424,3897,25,1,670.68,67.07
7425,3897,37,1,255.27,25.53
7426,3897,22,2,466.05,93.21
7427,3898,8,1,785.96,78.6
7428,3898,20,2,270.47,54.09
7429,3899,22,1,466.05,69.91
7430,3900,48,1,211.59,0.0
7431,3901,36,1,127.23,12.72
7432,3902,22,1,466.05,69.91
7433,3903,6,2,91.52,27.46
7434,3904,13,4,779.74,935.69
7435,3904,25,1,670.68,201.2
7436,3905,11,1,792.78,158.56
7437,3906,41,1,582.42,116.48
7438,3907,43,2,34.39,10.32
7439,3908,44,1,375.48,0.0
7440,3908,36,1,127.23,0.0
7441,3909,9,1,68.23,6.82
7442,3910,12,1,207.76,20.78
7443,3911,38,1,625.69,93.85
7444,3912,18,1,563.05,56.3
7445,3912,22,1,466.05,46.61
7446,3912,17,1,537.5,53.75
7447,3913,19,1,578.53,0.0
7448,3913,15,1,645.47,0.0
7449,3914,1,1,465.94,46.59
7450,3914,29,4,619.47,247.79
7451,3914,43,3,34.39,10.32
7452,3915,38,1,625.69,93.85
7453,3915,9,1,68.23,10.23
7454,3916,30,1,566.48,0.0
7455,3916,37,1,255.27,0.0
7456,3917,35,2,562.97,168.89
7457,3918,47,1,574.13,57.41
7458,3919,37,1,255.27,25.53
7459,3919,45,1,367.04,36.7
7460,3920,5,1,421.71,63.26
7461,3921,13,1,779.74,77.97
7462,3921,19,5,578.53,289.26
7463,3922,23,1,365.58,109.67
7464,3922,32,3,41.85,37.66
7465,3923,27,1,707.76,141.55
7466,3923,46,1,500.59,100.12
7467,3923,37,1,255.27,51.05
7468,3924,22,2,466.05,279.63
7469,3925,30,1,566.48,56.65
7470,3925,39,1,22.96,2.3
7471,3926,12,5,207.76,0.0
7472,3926,20,2,270.47,0.0
7473,3927,35,1,562.97,112.59
7474,3928,46,3,500.59,0.0
7475,3928,8,1,785.96,0.0
7476,3929,43,1,34.39,3.44
7477,3930,49,2,283.23,113.29
7478,3930,31,1,362.11,72.42
7479,3931,2,3,15.91,0.0
7480,3932,32,1,41.85,6.28
7481,3932,10,1,631.18,94.68
7482,3932,26,1,584.12,87.62
7483,3932,45,1,367.04,55.06
7484,3932,5,1,421.71,63.26
7485,3933,26,1,584.12,58.41
7486,3933,1,1,465.94,46.59
7487,3933,36,1,127.23,12.72
7488,3934,10,2,631.18,126.24
7489,3935,23,1,365.58,36.56
7490,3935,6,1,91.52,9.15
7491,3936,6,1,91.52,18.3
7492,3937,8,1,785.96,78.6
7493,3938,26,1,584.12,116.82
7494,3938,35,1,562.97,112.59
7495,3938,44,1,375.48,75.1
7496,3938,5,3,421.71,253.03
7497,3939,38,1,625.69,187.71
7498,3940,12,1,207.76,0.0
7499,3940,46,3,500.59,0.0
7500,3941,31,1,362.11,108.63
7501,3941,11,1,792.78,237.83
7502,3942,22,1,466.05,139.81
7503,3943,19,3,578.53,347.12
7504,3944,49,4,283.23,0.0
7505,3944,12,1,207.76,0.0
7506,3945,8,1,785.96,235.79
7507,3946,24,1,625.05,62.5
7508,3946,21,1,223.49,22.35
7509,3947,14,1,796.41,0.0
7510,3947,33,1,564.13,0.0
7511,3948,4,1,600.54,0.0
7512,3948,17,1,537.5,0.0
7513,3948,50,2,537.63,0.0
7514,3948,49,1,283.23,0.0
7515,3949,34,1,375.85,75.17
7516,3950,11,3,792.78,713.5
7517,3951,23,1,365.58,73.12
7518,3952,6,3,91.52,82.37
7519,3952,3,1,414.71,124.41
7520,3952,14,4,796.41,955.69
7521,3953,17,1,537.5,161.25
7522,3954,8,1,785.96,117.89
7523,3955,7,3,607.15,364.29
7524,3955,19,1,578.53,115.71
7525,3955,18,1,563.05,112.61
7526,3955,4,2,600.54,240.22
7527,3956,11,1,792.78,79.28
7528,3956,33,1,564.13,56.41
7529,3957,45,1,367.04,0.0
7530,3957,4,1,600.54,0.0
7531,3958,49,1,283.23,42.48
7532,3959,43,1,34.39,5.16
7533,3960,50,1,537.63,80.64
7534,3961,9,1,68.23,10.23
7535,3961,21,1,223.49,33.52
7536,3961,37,1,255.27,38.29
7537,3962,8,1,785.96,117.89
7538,3962,1,1,465.94,69.89
7539,3962,18,2,563.05,168.91
7540,3963,36,1,127.23,25.45
7541,3964,41,3,582.42,262.09
7542,3965,35,1,562.97,112.59
7543,3966,18,2,563.05,0.0
7544,3967,18,1,563.05,56.3
7545,3967,36,1,127.23,12.72
7546,3968,21,1,223.49,33.52
7547,3968,8,1,785.96,117.89
7548,3969,7,1,607.15,182.14
7549,3969,43,1,34.39,10.32
7550,3969,40,1,11.32,3.4
7551,3969,45,1,367.04,110.11
7552,3970,31,1,362.11,0.0
7553,3970,38,1,625.69,0.0
7554,3971,27,1,707.76,0.0
7555,3971,18,1,563.05,0.0
7556,3972,7,1,607.15,182.14
7557,3972,45,2,367.04,220.22
7558,3972,26,1,584.12,175.24
7559,3972,19,1,578.53,173.56
7560,3972,8,1,785.96,235.79
7561,3973,25,1,670.68,134.14
7562,3974,33,1,564.13,112.83
7563,3974,4,1,600.54,120.11
7564,3974,3,2,414.71,165.88
7565,3974,44,1,375.48,75.1
7566,3975,13,1,779.74,116.96
7567,3975,38,1,625.69,93.85
7568,3975,29,1,619.47,92.92
7569,3976,3,1,414.71,41.47
7570,3977,34,2,375.85,112.76
7571,3977,35,1,562.97,84.45
7572,3977,36,1,127.23,19.08
7573,3977,47,1,574.13,86.12
7574,3978,9,1,68.23,0.0
7575,3978,10,1,631.18,0.0
7576,3978,30,1,566.48,0.0
7577,3979,9,1,68.23,13.65
7578,3979,35,1,562.97,112.59
7579,3980,29,1,619.47,123.89
7580,3980,38,1,625.69,125.14
7581,3981,22,2,466.05,93.21
7582,3982,10,1,631.18,126.24
7583,3982,17,1,537.5,107.5
7584,3982,6,1,91.52,18.3
7585,3983,23,1,365.58,0.0
7586,3983,5,1,421.71,0.0
7587,3983,18,1,563.05,0.0
7588,3983,44,1,375.48,0.0
7589,3983,25,1,670.68,0.0
7590,3984,31,1,362.11,36.21
7591,3984,7,1,607.15,60.72
7592,3984,39,3,22.96,6.89
7593,3985,48,1,211.59,21.16
7594,3986,26,1,584.12,116.82
7595,3986,37,1,255.27,51.05
7596,3986,25,3,670.68,402.41
7597,3986,38,1,625.69,125.14
7598,3986,3,1,414.71,82.94
7599,3987,30,1,566.48,56.65
7600,3987,35,1,562.97,56.3
7601,3988,20,1,270.47,81.14
7602,3989,41,1,582.42,87.36
7603,3990,28,1,560.0,112.0
7604,3991,27,1,707.76,212.33
7605,3992,30,1,566.48,56.65
7606,3993,40,1,11.32,2.26
7607,3993,50,2,537.63,215.05
7608,3993,20,2,270.47,108.19
7609,3994,26,1,584.12,58.41
7610,3994,1,2,465.94,93.19
7611,3995,13,2,779.74,467.84
7612,3996,49,1,283.23,28.32
7613,3997,2,1,15.91,1.59
7614,3998,17,1,537.5,80.62
7615,3998,19,1,578.53,86.78
7616,3999,23,1,365.58,36.56
7617,3999,4,1,600.54,60.05
7618,3999,21,4,223.49,89.4
7619,4000,4,1,600.54,90.08
7620,4001,13,1,779.74,0.0
7621,4002,33,1,564.13,0.0
7622,4002,40,1,11.32,0.0
7623,4002,27,1,707.76,0.0
7624,4003,23,1,365.58,73.12
7625,4004,44,1,375.48,112.64
7626,4004,6,1,91.52,27.46
7627,4004,32,2,41.85,25.11
7628,4004,20,2,270.47,162.28
7629,4004,28,1,560.0,168.0
7630,4005,44,1,375.48,112.64
7631,4006,8,4,785.96,314.38
7632,4006,36,1,127.23,12.72
7633,4007,5,1,421.71,126.51
7634,4008,20,1,270.47,27.05
7635,4009,41,1,582.42,116.48
7636,4010,4,1,600.54,0.0
7637,4011,6,1,91.52,27.46
7638,4011,1,2,465.94,279.56
7639,4012,24,2,625.05,0.0
7640,4012,19,4,578.53,0.0
7641,4012,35,1,562.97,0.0
7642,4013,38,1,625.69,187.71
7643,4013,46,1,500.59,150.18
7644,4014,29,2,619.47,0.0
7645,4015,35,1,562.97,84.45
7646,4015,3,1,414.71,62.21
7647,4015,20,1,270.47,40.57
7648,4016,14,1,796.41,159.28
7649,4017,34,1,375.85,0.0
7650,4018,25,1,670.68,100.6
7651,4018,2,2,15.91,4.77
7652,4018,28,2,560.0,168.0
7653,4019,40,1,11.32,3.4
7654,4020,6,1,91.52,27.46
7655,4021,25,1,670.68,67.07
7656,4022,25,1,670.68,201.2
7657,4023,50,2,537.63,215.05
7658,4023,33,1,564.13,112.83
7659,4023,28,1,560.0,112.0
7660,4023,13,1,779.74,155.95
7661,4023,19,1,578.53,115.71
7662,4024,36,1,127.23,0.0
7663,4024,6,1,91.52,0.0
7664,4024,39,1,22.96,0.0
7665,4025,6,1,91.52,0.0
7666,4026,26,1,584.12,116.82
7667,4027,27,1,707.76,106.16
7668,4027,23,1,365.58,54.84
7669,4028,32,1,41.85,8.37
7670,4029,7,1,607.15,182.14
7671,4030,19,1,578.53,57.85
7672,4030,13,1,779.74,77.97
7673,4031,9,1,68.23,10.23
7674,4031,5,1,421.71,63.26
7675,4032,20,1,270.47,0.0
7676,4032,6,3,91.52,0.0
7677,4033,12,1,207.76,31.16
7678,4034,47,1,574.13,86.12
7679,4035,49,1,283.23,0.0
7680,4036,47,1,574.13,114.83
7681,4036,30,1,566.48,113.3
7682,4037,25,1,670.68,134.14
7683,4038,10,2,631.18,0.0
7684,4039,36,2,127.23,0.0
7685,4040,3,1,414.71,0.0
7686,4041,50,1,537.63,80.64
7687,4042,26,3,584.12,0.0
7688,4043,2,3,15.91,4.77
7689,4044,19,1,578.53,0.0
7690,4045,11,2,792.78,0.0
7691,4046,24,1,625.05,0.0
7692,4047,4,1,600.54,90.08
7693,4047,30,1,566.48,84.97
7694,4048,2,1,15.91,2.39
7695,4049,30,1,566.48,113.3
7696,4050,23,1,365.58,109.67
7697,4050,24,1,625.05,187.51
7698,4051,3,2,414.71,0.0
7699,4052,8,4,785.96,628.77
7700,4053,47,2,574.13,229.65
7701,4053,4,1,600.54,120.11
7702,4054,15,1,645.47,0.0
7703,4054,7,1,607.15,0.0
7704,4054,1,1,465.94,0.0
7705,4054,12,1,207.76,0.0
7706,4055,18,1,563.05,168.91
7707,4056,39,1,22.96,6.89
7708,4056,14,1,796.41,238.92
7709,4057,15,1,645.47,64.55
7710,4058,8,1,785.96,117.89
7711,4058,30,1,566.48,84.97
7712,4058,12,1,207.76,31.16
7713,4059,26,3,584.12,0.0
7714,4060,43,1,34.39,0.0
7715,4060,22,1,466.05,0.0
7716,4060,44,1,375.48,0.0
7717,4061,46,3,500.59,225.27
7718,4062,14,5,796.41,1194.61
7719,4063,28,1,560.0,0.0
7720,4063,2,1,15.91,0.0
7721,4064,2,1,15.91,2.39
7722,4064,21,1,223.49,33.52
7723,4064,39,1,22.96,3.44
7724,4065,28,1,560.0,168.0
7725,4065,32,1,41.85,12.55
7726,4065,20,1,270.47,81.14
7727,4065,39,1,22.96,6.89
7728,4065,29,2,619.47,371.68
7729,4066,16,1,123.03,18.45
7730,4066,12,1,207.76,31.16
7731,4067,36,1,127.23,19.08
7732,4068,39,1,22.96,0.0
7733,4068,16,1,123.03,0.0
7734,4068,8,3,785.96,0.0
7735,4069,1,1,465.94,0.0
7736,4069,43,3,34.39,0.0
7737,4069,33,1,564.13,0.0
7738,4070,25,1,670.68,0.0
7739,4070,30,1,566.48,0.0
7740,4070,27,1,707.76,0.0
7741,4071,20,1,270.47,27.05
7742,4071,7,1,607.15,60.72
7743,4071,46,2,500.59,100.12
7744,4071,36,1,127.23,12.72
7745,4072,24,1,625.05,125.01
7746,4073,26,1,584.12,116.82
7747,4074,1,1,465.94,0.0
7748,4075,21,1,223.49,0.0
7749,4075,48,1,211.59,0.0
7750,4076,44,1,375.48,0.0
7751,4076,30,1,566.48,0.0
7752,4077,17,1,537.5,0.0
7753,4077,35,1,562.97,0.0
7754,4077,2,1,15.91,0.0
7755,4077,42,1,52.69,0.0
7756,4078,42,1,52.69,0.0
7757,4079,17,1,537.5,107.5
7758,4080,15,1,645.47,129.09
7759,4081,29,1,619.47,185.84
7760,4081,50,4,537.63,645.16
7761,4082,42,1,52.69,0.0
7762,4083,36,1,127.23,38.17
7763,4084,47,1,574.13,172.24
7764,4084,27,1,707.76,212.33
7765,4084,46,1,500.59,150.18
7766,4084,38,1,625.69,187.71
7767,4084,12,1,207.76,62.33
7768,4085,46,1,500.59,0.0
7769,4085,44,4,375.48,0.0
7770,4086,26,3,584.12,262.85
7771,4086,22,1,466.05,69.91
7772,4087,9,1,68.23,6.82
7773,4087,20,1,270.47,27.05
7774,4087,45,1,367.04,36.7
7775,4088,45,1,367.04,73.41
7776,4089,8,1,785.96,117.89
7777,4089,29,1,619.47,92.92
7778,4089,44,3,375.48,168.97
7779,4089,26,1,584.12,87.62
7780,4090,42,1,52.69,7.9
7781,4091,38,2,625.69,375.41
7782,4092,42,1,52.69,7.9
7783,4093,28,5,560.0,560.0
7784,4093,30,1,566.48,113.3
7785,4093,14,1,796.41,159.28
7786,4094,44,1,375.48,37.55
7787,4094,48,1,211.59,21.16
7788,4095,46,2,500.59,0.0
7789,4095,4,1,600.54,0.0
7790,4095,35,1,562.97,0.0
7791,4096,23,1,365.58,54.84
7792,4096,28,2,560.0,168.0
7793,4096,46,1,500.59,75.09
7794,4097,36,1,127.23,0.0
7795,4098,22,1,466.05,0.0
7796,4099,40,1,11.32,2.26
7797,4099,24,1,625.05,125.01
7798,4099,45,2,367.04,146.82
7799,4099,29,1,619.47,123.89
7800,4099,19,1,578.53,115.71
7801,4100,7,4,607.15,242.86
7802,4101,21,1,223.49,44.7
7803,4102,14,1,796.41,159.28
7804,4103,5,1,421.71,63.26
7805,4103,45,1,367.04,55.06
7806,4104,21,1,223.49,0.0
7807,4104,7,1,607.15,0.0
7808,4105,40,1,11.32,1.7
7809,4106,4,1,600.54,0.0
7810,4107,12,1,207.76,62.33
7811,4108,9,3,68.23,20.47
7812,4109,9,1,68.23,10.23
7813,4109,7,1,607.15,91.07
7814,4109,41,1,582.42,87.36
7815,4109,34,1,375.85,56.38
7816,4110,16,2,123.03,0.0
7817,4111,47,1,574.13,172.24
7818,4111,38,1,625.69,187.71
7819,4112,16,1,123.03,18.45
7820,4112,26,1,584.12,87.62
7821,4112,22,3,466.05,209.72
7822,4112,45,1,367.04,55.06
7823,4113,16,1,123.03,24.61
7824,4113,15,1,645.47,129.09
7825,4114,16,1,123.03,36.91
7826,4114,38,1,625.69,187.71
7827,4115,30,3,566.48,254.92
7828,4116,27,1,707.76,212.33
7829,4117,50,1,537.63,53.76
7830,4118,4,1,600.54,90.08
7831,4118,29,5,619.47,464.6
7832,4119,17,2,537.5,215.0
7833,4120,18,1,563.05,168.91
7834,4121,44,1,375.48,112.64
7835,4121,9,1,68.23,20.47
7836,4121,29,1,619.47,185.84
7837,4121,36,1,127.23,38.17
7838,4122,32,1,41.85,4.19
7839,4123,29,1,619.47,123.89
7840,4123,36,1,127.23,25.45
7841,4124,8,1,785.96,235.79
7842,4125,35,2,562.97,112.59
7843,4125,47,2,574.13,114.83
7844,4125,50,1,537.63,53.76
7845,4126,8,1,785.96,0.0
7846,4126,20,1,270.47,0.0
7847,4127,37,3,255.27,229.74
7848,4127,3,1,414.71,124.41
7849,4128,39,1,22.96,3.44
7850,4129,20,1,270.47,54.09
7851,4129,1,1,465.94,93.19
7852,4130,36,1,127.23,12.72
7853,4130,15,1,645.47,64.55
7854,4130,29,1,619.47,61.95
7855,4131,27,2,707.76,283.1
7856,4132,31,2,362.11,144.84
7857,4132,13,1,779.74,155.95
7858,4132,14,1,796.41,159.28
7859,4133,49,1,283.23,84.97
7860,4133,38,1,625.69,187.71
7861,4134,25,4,670.68,268.27
7862,4134,4,1,600.54,60.05
7863,4134,26,2,584.12,116.82
7864,4135,6,2,91.52,36.61
7865,4135,41,1,582.42,116.48
7866,4135,43,4,34.39,27.51
7867,4136,3,1,414.71,0.0
7868,4136,41,1,582.42,0.0
7869,4136,50,1,537.63,0.0
7870,4136,12,1,207.76,0.0
7871,4136,27,2,707.76,0.0
7872,4137,16,1,123.03,24.61
7873,4138,40,1,11.32,1.7
7874,4139,15,1,645.47,0.0
7875,4140,45,1,367.04,110.11
7876,4140,10,2,631.18,378.71
7877,4140,40,1,11.32,3.4
7878,4140,16,1,123.03,36.91
7879,4141,9,1,68.23,13.65
7880,4142,42,1,52.69,5.27
7881,4143,13,1,779.74,155.95
7882,4144,30,1,566.48,169.94
7883,4145,36,2,127.23,38.17
7884,4146,17,1,537.5,80.62
7885,4147,9,1,68.23,13.65
7886,4148,46,3,500.59,150.18
7887,4148,1,1,465.94,46.59
7888,4148,34,1,375.85,37.59
7889,4149,17,1,537.5,161.25
7890,4149,7,1,607.15,182.14
7891,4149,46,1,500.59,150.18
7892,4150,11,1,792.78,118.92
7893,4150,2,1,15.91,2.39
7894,4151,6,1,91.52,0.0
7895,4151,28,1,560.0,0.0
7896,4152,5,1,421.71,126.51
7897,4152,48,1,211.59,63.48
7898,4153,8,1,785.96,235.79
7899,4153,21,1,223.49,67.05
7900,4153,32,1,41.85,12.55
7901,4153,23,1,365.58,109.67
7902,4153,36,1,127.23,38.17
7903,4154,37,1,255.27,0.0
7904,4154,17,1,537.5,0.0
7905,4154,23,1,365.58,0.0
7906,4154,25,2,670.68,0.0
7907,4155,35,1,562.97,112.59
7908,4156,10,1,631.18,126.24
7909,4157,42,1,52.69,15.81
7910,4157,44,1,375.48,112.64
7911,4157,8,4,785.96,943.15
7912,4157,33,1,564.13,169.24
7913,4158,10,1,631.18,63.12
7914,4158,36,1,127.23,12.72
7915,4159,47,1,574.13,114.83
7916,4160,32,1,41.85,0.0
7917,4161,8,1,785.96,235.79
7918,4161,17,1,537.5,161.25
7919,4161,3,5,414.71,622.06
7920,4161,27,1,707.76,212.33
7921,4161,37,1,255.27,76.58
7922,4162,17,1,537.5,53.75
7923,4163,27,1,707.76,106.16
7924,4164,46,2,500.59,150.18
7925,4165,28,1,560.0,112.0
7926,4165,22,1,466.05,93.21
7927,4165,29,1,619.47,123.89
7928,4166,47,1,574.13,86.12
7929,4166,23,1,365.58,54.84
7930,4167,46,1,500.59,150.18
7931,4167,17,1,537.5,161.25
7932,4167,18,1,563.05,168.91
7933,4168,2,1,15.91,3.18
7934,4168,12,1,207.76,41.55
7935,4168,3,3,414.71,248.83
7936,4168,35,1,562.97,112.59
7937,4169,20,1,270.47,81.14
7938,4169,25,1,670.68,201.2
7939,4169,15,1,645.47,193.64
7940,4169,16,1,123.03,36.91
7941,4170,32,1,41.85,8.37
7942,4170,43,1,34.39,6.88
7943,4170,23,1,365.58,73.12
7944,4170,10,2,631.18,252.47
7945,4170,6,1,91.52,18.3
7946,4171,12,1,207.76,0.0
7947,4172,26,1,584.12,0.0
7948,4173,46,1,500.59,150.18
7949,4174,9,1,68.23,13.65
7950,4175,47,1,574.13,114.83
7951,4176,43,2,34.39,20.63
7952,4177,46,1,500.59,75.09
7953,4177,20,1,270.47,40.57
7954,4178,9,2,68.23,0.0
7955,4179,40,1,11.32,2.26
7956,4180,45,1,367.04,0.0
7957,4181,14,1,796.41,0.0
7958,4181,8,1,785.96,0.0
7959,4182,35,1,562.97,84.45
7960,4183,28,2,560.0,168.0
7961,4183,34,1,375.85,56.38
7962,4183,10,1,631.18,94.68
7963,4183,37,4,255.27,153.16
7964,4184,6,1,91.52,27.46
7965,4184,34,2,375.85,225.51
7966,4185,19,4,578.53,462.82
7967,4186,47,3,574.13,258.36
7968,4187,17,1,537.5,0.0
7969,4188,14,1,796.41,79.64
7970,4188,38,1,625.69,62.57
7971,4188,50,3,537.63,161.29
7972,4189,13,2,779.74,155.95
7973,4190,7,1,607.15,0.0
7974,4191,34,1,375.85,75.17
7975,4191,16,1,123.03,24.61
7976,4191,21,1,223.49,44.7
7977,4192,40,3,11.32,10.19
7978,4192,17,1,537.5,161.25
7979,4192,5,1,421.71,126.51
7980,4192,22,1,466.05,139.81
7981,4192,16,1,123.03,36.91
7982,4193,31,1,362.11,36.21
7983,4194,45,1,367.04,55.06
7984,4195,37,1,255.27,25.53
7985,4195,44,1,375.48,37.55
7986,4196,10,1,631.18,0.0
7987,4196,4,2,600.54,0.0
7988,4196,21,2,223.49,0.0
7989,4197,30,1,566.48,0.0
7990,4197,19,1,578.53,0.0
7991,4198,35,2,562.97,112.59
7992,4199,34,1,375.85,112.76
7993,4200,48,1,211.59,31.74
7994,4200,14,1,796.41,119.46
7995,4201,34,1,375.85,0.0
7996,4202,26,1,584.12,116.82
7997,4202,4,1,600.54,120.11
7998,4203,22,1,466.05,69.91
7999,4203,17,3,537.5,241.88
8000,4203,29,1,619.47,92.92
8001,4203,11,1,792.78,118.92
8002,4204,33,1,564.13,56.41
8003,4204,37,1,255.27,25.53
8004,4205,38,1,625.69,62.57
8005,4206,5,1,421.71,84.34
8006,4207,21,1,223.49,0.0
8007,4207,45,1,367.04,0.0
8008,4208,15,2,645.47,387.28
8009,4208,35,1,562.97,168.89
8010,4209,18,2,563.05,0.0
8011,4209,10,1,631.18,0.0
8012,4209,34,1,375.85,0.0
8013,4210,8,2,785.96,235.79
8014,4210,28,1,560.0,84.0
8015,4210,4,1,600.54,90.08
8016,4211,5,1,421.71,84.34
8017,4212,39,1,22.96,2.3
8018,4213,46,2,500.59,100.12
8019,4213,6,2,91.52,18.3
8020,4214,8,2,785.96,157.19
8021,4214,31,2,362.11,72.42
8022,4215,15,1,645.47,64.55
8023,4216,28,1,560.0,112.0
8024,4216,48,2,211.59,84.64
8025,4216,41,3,582.42,349.45
8026,4217,4,2,600.54,0.0
8027,4217,20,1,270.47,0.0
8028,4218,36,1,127.23,19.08
8029,4218,46,1,500.59,75.09
8030,4218,47,1,574.13,86.12
